"i1"	"i2"	"i3"	"i4"	"i5"	"i6"	"i7"	"i8"	"i9"	"i10"	"i11"	"i12"	"i13"	"i14"	"i15"	"i16"	"i17"	"i18"	"i19"	"i20"	"i21"	"i22"	"i23"	"i24"	"i25"	"i26"	"i27"	"i28"	"i29"	"i30"	"i31"	"i32"	"i33"	"i34"	"i35"	"i36"	"i37"	"i38"	"i39"	"i40"	"i41"	"i42"	"i43"	"i44"	"i45"	"i46"	"i47"	"i48"	"i49"	"i50"	"i51"	"i52"	"i53"	"i54"	"i55"	"i56"
"584"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"585"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99	99	99	99	99	99	99	99
"586"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"587"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"588"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"589"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"590"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	99	99	99	99	99	99	99	99
"591"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	99	99	99	99	99	99	99	99
"592"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"593"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	99	99	99	99	99	99	99	99
"594"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"595"	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"596"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	99	99	99	99	99	99	99	99
"597"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	99	99	99	99	99	99	99	99
"598"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"599"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"600"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	99	99	99	99	99	99	99	99
"601"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"602"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"603"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	99	99	99	99	99	99	99	99
"604"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"605"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"606"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"607"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"608"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	99	99	99	99	99	99	99	99
"609"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"610"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"611"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"612"	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"613"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	99	99
"614"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99	99	99	99	99	99	99	99	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	99	99	99	99	99	99	99	99
"615"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"616"	1	99	1	99	99	1	99	99	0	99	0	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	1	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"617"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"618"	1	99	1	99	99	1	99	99	0	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"619"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"620"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"621"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	0	99	1	1	99	99	1	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"622"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	0	99	1	0	99	99	1	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"623"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	1	1	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"624"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"625"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"626"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"627"	1	99	1	99	99	1	99	99	0	99	0	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"628"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"629"	1	99	1	99	99	1	99	99	1	99	0	99	99	99	99	0	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"630"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"631"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"632"	1	99	1	99	99	1	99	99	1	99	0	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	1	1	99	99	1	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"633"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"634"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"635"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"636"	1	99	1	99	99	1	99	99	0	99	0	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"637"	1	99	1	99	99	1	99	99	1	99	0	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"638"	1	99	1	99	99	1	99	99	0	99	1	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"639"	1	99	1	99	99	1	99	99	0	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"640"	1	99	1	99	99	0	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	1	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"641"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"642"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"643"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	1	99	99	99	99	99	99	99	99	99
"644"	1	99	1	99	99	1	99	99	1	99	0	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"645"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"646"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"647"	1	99	0	99	99	0	99	99	0	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"648"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"649"	1	99	1	99	99	1	99	99	0	99	0	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"650"	1	99	1	99	99	1	99	99	0	99	0	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"651"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"652"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	1	99	1	0	99	99	1	99	99	99	99	1	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"653"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	1	99	1	0	99	99	1	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"654"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"655"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	1	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"656"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	1	1	99	99	1	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"657"	1	99	1	99	99	1	99	99	0	99	1	99	99	99	99	0	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	1	0	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"658"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	1	99	1	0	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"659"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	1	99	99	1	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"660"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"661"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"662"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"663"	1	99	0	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	1	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"664"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	1	99	1	99	99	99	99	99	99	99	99	99
"665"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"666"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	1	1	99	99	1	99	99	99	99	0	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"667"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"668"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"669"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"670"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"671"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"672"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"673"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"674"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	1	1	99	99	1	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"675"	1	99	0	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	1	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"676"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"677"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"678"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	1	1	99	99	1	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"679"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"680"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	1	99	1	1	99	99	1	99	99	99	99	0	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"681"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	1	99	1	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"682"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"683"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"684"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	1	99	0	0	99	99	1	99	99	99	99	0	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"685"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"686"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"687"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"688"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"689"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	1	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"690"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	1	99	99	99	99	99	99	99	99	99
"691"	1	99	1	99	99	1	99	99	0	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	1	0	99	99	0	99	99	99	99	1	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"692"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"693"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	1	0	99	99	0	99	99	99	99	0	99	99	1	99	1	99	99	99	99	99	99	99	99	99
"694"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"695"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	1	1	99	99	1	99	99	99	99	1	99	99	0	99	1	99	99	99	99	99	99	99	99	99
"696"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	1	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"697"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	0	99	99	99	99	99	99	99	99	0	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	1	99	0	99	99	99	99	99	99	99	99	99
"698"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	1	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"699"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	0	99	0	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"700"	1	99	1	99	99	1	99	99	1	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	1	99	99	99	1	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
"701"	1	99	1	99	99	1	99	99	0	99	1	99	99	99	99	1	99	99	99	99	99	99	99	99	1	99	0	99	99	99	0	99	0	0	99	99	0	99	99	99	99	0	99	99	0	99	0	99	99	99	99	99	99	99	99	99
